,log_ret,volatility
773,0.009062050877689217,0.21081528398604835
774,-0.014815275671698056,0.21115628364834468
775,0.0028176077743117603,0.21002899797613775
776,0.000528168946423645,0.21000670023560966
777,-0.004129176143166517,0.20974666501307693
778,-0.00988005364028206,0.20957955135869075
779,0.0006981855295289734,0.20873822261742941
780,0.005729691999645709,0.20845353905092398
781,0.01730185508957976,0.208434534879551
782,0.011853553997820685,0.20806964825583166
783,-0.011762608889212177,0.20842644692108406
784,-0.008939511289306784,0.20868430412137734
785,0.005740465469612515,0.20750634112908767
786,-0.00223734137243989,0.20739993068022525
787,0.012729492643371245,0.20749883662822058
788,0.01608427552480771,0.2079153169571377
789,6.666096483505823e-05,0.20777451244419204
790,-0.01785623486049936,0.20849418506068046
791,-0.004315655185350196,0.2078972702599695
792,-0.012726350144339047,0.20821766576789716
793,-0.004135978981630241,0.20699876984527016
794,0.00856400917787948,0.20690167691971978
795,0.003906965676168958,0.20586357440469616
796,0.003755445276244755,0.20580457952869055
797,0.008494370735909643,0.20581565173867783
798,-0.006293125596945779,0.20570151153495608
799,0.004658693137821832,0.20408960095946618
800,0.007932975224215918,0.20418272764639023
801,0.012899196045619865,0.20419898234696035
802,0.0001657557177168915,0.2038513801173545
803,0.0008281584289454424,0.2030073163847404
804,0.015606225114765372,0.20347363641772812
805,0.0029947316852852275,0.20326846483505062
806,0.0018293408914413366,0.20226778457931768
807,-0.005508885480223802,0.2023795237141719
808,-0.0011533145661589438,0.2022161135518455
809,-0.008604795534636086,0.20243375870794067
810,-0.015581721551781788,0.20317601998443446
811,0.015603652815830758,0.20358188083058146
812,-0.007605407067471379,0.2028837360202012
813,-0.000996323704830126,0.20096611684355173
814,-0.016977899608417175,0.20172335320232462
815,-0.0026508275733322702,0.20124497796876778
816,-0.0034848966502825803,0.20130502568956912
817,0.009756479249315385,0.20134245661509242
818,-0.0035644417794702156,0.1986370122519132
819,0.018382533773393953,0.1992884920946178
820,0.0025955131690766193,0.1992916250274201
821,-0.0017333155560583055,0.1993078044536743
822,-0.009358549785195465,0.19945283406321848
823,-0.006624832276988245,0.19875472256497206
824,0.002254247109470712,0.19875439262504394
825,-0.0025237858616983457,0.19873180607666915
826,-0.005518223882224953,0.19884432439024335
827,-0.004822450521494235,0.19893491478922098
828,-0.013066554979844028,0.19944207574921785
829,-0.011737791428896605,0.19808113569407182
830,-0.0032040843917103858,0.19776082847289117
831,0.010147743335658849,0.19795449602456694
832,-0.00026571406958476813,0.19783655628804903
833,0.004507846745197741,0.1977957561133143
834,0.005025715255989002,0.19780790878632942
835,-0.004013888656048153,0.1976187760990569
836,-0.004399466957678874,0.19741918916060458
837,-0.018922309644294914,0.1984142276450115
838,-0.0018838304468975261,0.19842553737006982
839,0.008075258110333118,0.19799303087790562
840,-0.01002159669140474,0.19799053475440195
841,0.015791485381366006,0.1979926972341851
842,0.012990891084216645,0.1980989465027102
843,0.009056763398235098,0.19822339808663367
844,2.2707212302873216e-05,0.19810408880756222
845,0.009583578072301369,0.19828344109505167
846,0.0006979053668207861,0.196555630334941
847,0.00842644008140562,0.19650706401295004
848,-0.003498647274735647,0.1963686402481839
849,-0.004477792616082752,0.19599237029374447
850,-0.0014745429972655752,0.1959866112726986
851,-0.0018603641552635026,0.194900188330222
852,0.019235789427126986,0.1957159215832289
853,-0.005472558798833442,0.19582085002196808
854,0.005240040242195574,0.19557493452643634
855,-0.018563234546592863,0.1961770380937886
856,0.0003834726584453169,0.19617743552629746
857,-0.010895346577532883,0.19638825628910955
858,0.001070949269600892,0.19535506305234662
859,-0.00202895702025954,0.1953710012198902
860,-0.0005478541867016033,0.19530725265544435
861,0.012581632407228784,0.19564512877166093
862,0.001115459660804378,0.19561799962567056
863,-0.013491619306831784,0.19591944175256742
864,-0.004278151889920641,0.19585857074165444
865,-0.007606028480840421,0.1959126523605352
866,-0.014039972567088563,0.19633289579856997
867,0.002562111484209792,0.19634227728265796
868,0.014361397520125834,0.19637905563369562
869,0.0043097418953100845,0.19549995160176978
870,0.004713696896066946,0.19554261015508065
871,0.0067117674427133595,0.19544687522881438
872,0.01800004394701892,0.19597491902677927
873,-0.010342500206794948,0.19620257226439045
874,0.12923969627747223,0.23451690332665387
875,-0.008050826910638773,0.23432502480213732
876,0.0036810814769656975,0.2184082816420953
877,0.02395118510090378,0.21857150949861986
878,-0.005697762326478296,0.21860612347237568
879,-0.010143406272858901,0.21892159813051454
880,-0.00019705147535964675,0.21884392537340405
881,0.020710127834702805,0.21967396975985057
882,-0.005632244038643979,0.21972606666968242
883,0.00015528535733754087,0.21965074598475337
884,-0.0034408868323039525,0.21952253875763633
885,-0.0009059102900087988,0.219533962461044
886,-0.004483255219083292,0.21944012152505177
887,0.0012033589169464167,0.21941371560084721
888,-0.014576529554028916,0.2187740576627827
889,0.007984347542553977,0.21751969496596785
890,-0.005368547896724869,0.21714221202171916
891,0.0011768270288974151,0.21712649307536716
892,0.020242827434309746,0.21758287013609295
893,0.0026695768414768954,0.21726756738594105
894,-0.0016144048864009414,0.21706480317015725
895,-0.0019466960936445634,0.21708916036376136
896,-0.0061747559451569446,0.2151168051425209
897,-0.0028229468285840198,0.21516220662754892
898,0.011437678935666846,0.2152391063681032
899,-0.002110414145628969,0.2152689604867449
900,0.013514465007265395,0.21525265535483554
901,0.011861295410205475,0.2151212010268417
902,0.00443083514698385,0.21443343821978242
903,-0.0033166308573181107,0.2142477841684991
904,-0.004834193377625958,0.21420926047988004
905,-0.001157647438091416,0.21413986190356762
906,0.004660320165309512,0.21401970943338058
907,-0.0007941792136454289,0.21393955268307446
908,0.011780887864981725,0.2141546786593549
909,0.007700205118939762,0.21390881717459884
910,0.00602919611073791,0.21395052616382002
911,-0.006817993257490614,0.21360912154936942
912,-0.006827349105555567,0.21377918394701992
913,-0.008607337108880503,0.2139513015663655
914,0.011425957933238789,0.2141577551881439
915,-0.002912071081302826,0.21275603014860828
916,0.013821703491843862,0.21310518031165498
917,0.001354316199854609,0.21308474191687232
918,0.013169845959599082,0.21339201478429848
919,0.013070407944334117,0.2134067310115918
920,-0.0029277662955336644,0.21320542031969436
921,0.005041939964628426,0.21321330814870376
922,0.000840868721773781,0.21314531021410243
923,-0.008025682084626949,0.21310135193090113
924,0.01008901881267806,0.21308604221749422
925,-0.006795519664215371,0.2122751090780417
926,-0.007321586167715722,0.2124643560169141
927,0.011087674169166725,0.21191607638248153
928,0.01909471906738811,0.21254536155840134
929,0.002078915524454034,0.2125128891786085
930,-0.009676640293852408,0.21276463457117323
931,-5.312305301960341e-05,0.21275243429446197
932,-0.006391028753518067,0.21287361476989464
933,0.023254261333904323,0.21253380040314868
934,-0.0006788563703890064,0.21254813188628258
935,0.006594767110555315,0.21204070705692413
936,-0.00493331424372378,0.21202418059578754
937,0.011381904212850907,0.2119178642644333
938,0.0011336642324690253,0.2118752393014504
939,-0.004232032434023451,0.20555846924938764
940,-0.03176378863256141,0.2077057130266538
941,-0.02031477470375096,0.20884500030716865
942,0.019584899885411438,0.20955381911795354
943,-0.014431187638132472,0.2101523294005068
944,0.02539478488114817,0.2114987702125155
945,0.03935992880725048,0.21483756178245486
946,-0.04108765992024445,0.21769670149553264
947,0.0041644395829102876,0.21647149389061987
948,0.004418477638142022,0.21636916623365082
949,0.014554151346884944,0.21671758779964806
950,0.014957023002743017,0.21710323863967756
951,-0.0038377032079393394,0.21678015276873683
952,0.014599737459305021,0.21710224410792045
953,-0.0029367087022569185,0.21711664706800857
954,0.011070383125760537,0.21731779280128793
955,0.0024139431578382893,0.2172695127740478
956,0.006695176432497105,0.21727582893627176
957,-0.007077665294454889,0.216872343368753
958,0.0014709764190523468,0.21597977714313943
959,-0.00026572587073982645,0.21597692530638846
960,0.0072176287089818405,0.21601902558637942
961,0.006158272112027508,0.21567683544040553
962,0.00013929080950057877,0.2156677451441428
963,-0.0007869905429841148,0.21542827771250997
964,-0.002924232627383321,0.21547729434598198
965,-0.010718213280288382,0.21578273935145298
966,0.010109242804504823,0.2152601055650595
967,0.00275364079702746,0.21441263177923262
968,0.0011075335699142152,0.2141717461273964
969,-0.003959914080652135,0.21424185547134153
970,-0.002654209896216691,0.21426392471277225
971,-0.009603803248029499,0.21453631734255577
972,0.006073247509587141,0.21434508941843136
973,-0.01522337300334915,0.21495471623951612
974,-0.013768972890083471,0.21540944473999316
975,0.0163223854097017,0.21567595082570315
976,0.015944620750627258,0.21594347338197228
977,-0.00996472574424537,0.21623508004384467
978,-0.0017443421017119935,0.21624404143400353
979,-0.011864680076775734,0.21658226361145608
980,-0.021453470126690747,0.2177795035810832
981,0.0006820696389641778,0.2177691209791796
982,-0.023356502576459003,0.21916419040068608
983,-0.012385019047537431,0.21918273610269406
984,0.0027359435202155935,0.21885989151486923
985,-0.005407635314990267,0.21883750860004744
986,0.018130090721393405,0.21907604020525095
987,-0.0002821189863777223,0.21886235606344104
988,0.0048207863528419975,0.21835199412806006
989,-0.047812987502525446,0.22322467397729484
990,-0.009229745591846842,0.22315940732474554
991,0.03065051618577419,0.22506957715651388
992,0.016514568084510274,0.22510466554954997
993,-0.041975630977961836,0.22924687154998358
994,-0.01931839901755207,0.23016213575544492
995,0.0036119968389440333,0.2298845059852717
996,0.00733432788621452,0.22957928195550298
997,0.036784244791333826,0.23182781943502065
998,-0.03741833218032571,0.23394291735764525
999,-0.01405078534203456,0.23060585062398617
1000,0.011641674274019865,0.2308445860821474
1001,-0.014824849514937375,0.23123609038789822
1002,-0.0033837494072722013,0.2312053179118976
1003,-0.017247378555434522,0.23183922583630096
1004,0.0018774294785007914,0.23160066548215563
1005,0.02019497896363795,0.23146408740592053
1006,-0.0019727946094362328,0.2314123961490198
1007,0.008865808035432422,0.23146744922170842
1008,-0.0064572551970491655,0.23136529196204114
1009,-0.00022736394694221153,0.23063959179798488
1010,-0.024297672157265096,0.2313239766723919
1011,-0.010106387176543491,0.2315062304889812
1012,0.002037274358069088,0.23078378329643282
1013,0.015013977808426464,0.23121023884605107
1014,0.021342536021693708,0.2319459307065501
1015,0.005964204733572661,0.23197281256599606
1016,-0.012154065268655482,0.23211062582545414
1017,-0.012745951896500893,0.2303646192261932
1018,0.0012493343021711205,0.22995351907662065
1019,0.015684113752956984,0.2303901094068865
1020,0.00171924815804715,0.23038897132729508
1021,0.017161306581929162,0.2309698998362945
1022,0.011291570643300115,0.2303157241357691
1023,0.013919475411985346,0.23053623644788532
1024,0.0236904178933065,0.23135871649811837
1025,-0.007573428240369043,0.2313771832598064
1026,-0.0028527027030012843,0.23086663581057068
1027,-0.00033924683876726313,0.23086346657578447
1028,-0.010702090738227624,0.2311595667841399
1029,-0.016362642423840997,0.23175278693810356
1030,-0.000513954961449126,0.23150414901442196
1031,0.016822457110301073,0.2320477012626389
1032,0.004377466311305545,0.2320240277193209
1033,0.010353748034424211,0.23163776721461862
1034,-0.0027969657582370064,0.23141031504698636
1035,-0.0030552468412265834,0.23109483959923807
1036,-0.013493372213233424,0.23133530880745806
1037,0.0007433485348022202,0.23128506904998883
1038,-0.013649262980527476,0.23172239000687037
1039,-0.002336117926782822,0.2314378666150974
1040,0.018899064102966035,0.23164139515134113
1041,0.0027610747617234027,0.23164824705127238
1042,0.00262763408819219,0.23089351357899948
1043,0.01532174953064307,0.2312817320761073
1044,-0.0005843011853391782,0.23087704847241483
1045,0.024544849296333725,0.23201017900781187
1046,-0.004590172529736983,0.2319612585242885
1047,0.0021505127165643194,0.2319465799117286
1048,-0.003401276069917698,0.2319745585045375
1049,0.012764083179229915,0.23215105422872542
1050,-0.000575039809586833,0.23203904216276686
1051,0.00410429191257066,0.23203118161510636
1052,-0.004250285129698934,0.23199101010334447
1053,-0.01935311373495577,0.2325790280124604
1054,0.008699692324811022,0.2327075074220458
1055,-0.008682223575902351,0.23290721283074714
1056,0.014049062695219945,0.23281384216104417
1057,0.009776216327623696,0.2329733115064363
1058,-0.00015383804141671503,0.23297418656218025
1059,-0.003631884839738561,0.23292961052899658
1060,-0.015444972448727426,0.2334965354400529
1061,0.03653698431938089,0.2360043441051893
1062,-0.009472066517423099,0.23565046843499518
1063,0.008900581978650752,0.2353311102778542
1064,0.0020827204531549924,0.23517216423360907
1065,-0.0044226720083332316,0.23522781360637404
1066,-0.007324255084456166,0.23468087463764098
1067,0.00267884561306366,0.2346552578724349
1068,-0.008485001083109666,0.23480759330081344
1069,0.003086044265555856,0.23465620174459476
1070,-0.02730059961457455,0.2363246368492934
1071,-0.009721759056209468,0.2359208968573779
1072,0.012429812061308682,0.2361968315883279
1073,-0.01419792611571413,0.2366666313707629
1074,0.0023051022044795603,0.23644706730486093
1075,-0.005335871220516849,0.23640921919423516
1076,0.00955730680233709,0.2365628261306759
1077,-0.0015660247915975406,0.2365505796504663
1078,-0.009110126668708935,0.23667672565852088
1079,0.021187350356119017,0.23746708971264388
1080,-0.000226190249680462,0.2370470450709193
1081,-0.002038012596289072,0.23671746776048472
1082,0.015022182851604572,0.23708242123280548
1083,0.008040971015811794,0.23701212549338943
1084,-0.004046644264347021,0.2370659458957246
1085,-0.001917950350158577,0.23706293635726303
1086,-0.0013894795149990268,0.23704502489798893
1087,-0.004059274057728217,0.2370460211348192
1088,-0.004041289866361136,0.23703787904347634
1089,-0.011942468758285456,0.23654680595639818
1090,-0.0031572931563643445,0.23656676647484304
1091,0.004207585375299642,0.2364850245222395
1092,0.009974552228100857,0.2363816123755523
1093,0.0010560427522700192,0.23592937478136664
1094,0.006966012879228559,0.23570326691148785
1095,0.007020270591738399,0.23564348426610715
1096,0.006191499877662683,0.23569476397965997
1097,-0.01487988988537215,0.23608705361060334
1098,0.0035907512135533266,0.2361001871129858
1099,-0.0030056604701607535,0.23601993138543167
1100,-0.009905341651249547,0.2362304033918496
1101,-0.0043874306027940424,0.23622831248996307
1102,0.011881659128571061,0.23646462070911795
1103,0.008276644213328653,0.2365559765365225
1104,0.007665965555984974,0.2359478442797445
1105,0.011490346946078249,0.23608609121654933
1106,-0.014719949709150328,0.23658018351244825
1107,-0.010680437029851917,0.2360549000887962
1108,0.011735405009117711,0.2362941689883955
1109,-0.022235548568665008,0.23714387853028782
1110,0.003541193413586353,0.2371566621537886
1111,-0.0012830999476816875,0.23714799114813478
1112,0.001733509421099968,0.23714313066005657
1113,-0.015869247286582615,0.2374666773193956
1114,0.0031799536820686885,0.23747676649680724
1115,0.009080227057780289,0.23716677213172782
1116,0.0035917872035612693,0.23711865147538208
1117,-0.02385554800306911,0.2382727659095352
1118,0.01541959714448711,0.23822052079799536
1119,-0.0205057771967385,0.2391999594057561
1120,-0.029657343525926017,0.24079064737741526
1121,-0.02093429073181071,0.2417533999041042
1122,0.008831671730231704,0.24185533499553719
1123,-0.014813352667890937,0.24228627801466454
1124,-0.010469106819186755,0.24192167419762123
1125,-0.025762321381116584,0.24311173245707313
1126,0.018740677870550695,0.20678968140827772
1127,0.010884398954855285,0.20690532099118444
1128,0.011649941398537983,0.20719333504409906
1129,0.02093528203702379,0.2068683361375814
1130,-0.007750901923894183,0.20693743809822915
1131,0.0018324297091857808,0.20668239268949068
1132,0.014922201982927607,0.20720153150670817
1133,0.0007830971645211776,0.20618802189168992
1134,0.0017824735071387892,0.20610945581794107
1135,0.015810788848660808,0.20669479383010342
1136,-0.006928134210070425,0.20678802405364435
1137,-0.0020012703807784932,0.20679741142583546
1138,-0.014890714595242834,0.20730084817631342
1139,-0.0071326607335707596,0.20743065542665926
1140,-0.001901999632989467,0.20690859017977636
1141,0.011906361997213132,0.20709219823988467
1142,0.005101259822830916,0.20706908490490677
1143,-0.0054300830546711925,0.2071477449041238
1144,-0.0035325082252387154,0.20621386421049367
1145,-0.0017986008046014341,0.20620902502345412
1146,-0.014599090012403797,0.20673214451852182
1147,-0.002762274858460891,0.20674206816787707
1148,0.0036565688830580024,0.20667387929520242
1149,-0.004030469429848991,0.2066950702548434
1150,0.0049797615232624465,0.2064427820636479
1151,0.0032876954584585643,0.20645380576154357
1152,0.0033506739239546864,0.20604447952160723
1153,-0.0013129630297924273,0.2057128958294326
1154,0.0026981930444058503,0.2056834566190402
1155,-0.014931142405220905,0.20620328462021592
1156,-9.367787850708905e-05,0.20614540768445697
1157,-0.004563075868253149,0.20619360355258845
1158,0.011210795865533318,0.20644489291750548
1159,-0.02268187191666839,0.20769287892385319
1160,0.0032691816895900343,0.20738143621335797
1161,0.012052873552586383,0.207590439872498
1162,-0.01380019411957022,0.20795530910952245
1163,0.0043248298595654515,0.20789333810923066
1164,-0.01849146751140855,0.20859984139663812
1165,-0.009414449526906005,0.20863437391545558
1166,-0.03648880483983179,0.21145464122654373
1167,0.018995272186401607,0.21231729941090927
1168,0.01222467565259672,0.21221720054292406
1169,0.010219504817313462,0.21246873837669228
1170,0.01636584393520561,0.21269451674595422
1171,0.010838995634594074,0.21256657671791465
1172,-0.003436011938505486,0.21257374976216842
1173,0.00989836011771169,0.2127492642968712
1174,-0.0069524677743344025,0.21285460136522105
1175,0.00016962965385362285,0.2127100623827894
1176,-0.007607725051667814,0.2125889440100388
1177,-0.003025059693072612,0.21250570537696623
1178,-0.02106607068186382,0.21340882574096182
1179,-0.023449861624457672,0.21435382620156063
1180,-0.0017147326304048868,0.21345994718806752
1181,0.0031481207588969174,0.2134756100384803
1182,-0.013035197340867246,0.21364692483301687
1183,-0.007322608250336685,0.21375488337486478
1184,0.007342775323086581,0.21381872544199637
1185,0.009407814448061264,0.2127206980322346
1186,0.0018351169880443173,0.21273392523361492
1187,0.012457186177128677,0.2130116908986758
1188,-0.002325147957986598,0.21297325980694282
1189,0.02173877032413413,0.2138034924646009
1190,0.031073339684291695,0.21611095341260975
1191,0.010350676848984235,0.21633904239992835
1192,-0.008817289671939598,0.2141926596280593
1193,-0.03146847760191568,0.21553105887336654
1194,-0.0167800181954515,0.21524152021336881
1195,0.001293239873746231,0.2147846514339473
1196,0.045665212138572095,0.21815087224259008
1197,-0.011364254818677132,0.21477873130397776
1198,0.0014370836241966662,0.21087224297618545
1199,-0.012319591692154169,0.21116848936869
1200,0.009178085267732172,0.21132958776138688
1201,0.00646152539573547,0.21091249607600748
1202,-0.005987750212983109,0.2104261562033267
1203,0.017112028406690207,0.2111271609998001
1204,-0.0018081724497956719,0.21059791639631678
1205,0.012902274644594069,0.2110024541558129
1206,0.011136261348429231,0.21100604373242457
1207,-0.01130209480618849,0.21127141019301077
1208,-0.005801199385528795,0.21121948149050246
1209,0.005856442702387785,0.21120816153848776
1210,-0.007247030126913977,0.2113104926833981
1211,-0.013148551761089795,0.2116924697679783
1212,0.00782780017352027,0.21171564244645175
1213,0.014408244762666054,0.2121358317685107
1214,0.02112230912197051,0.21322941936219708
1215,0.005242915920779581,0.21330277406253817
1216,0.022908983532405086,0.21454975150931443
1217,0.004017539855814281,0.2143332660139442
1218,-0.0004708351841303745,0.214084164557988
1219,0.0034125871163928584,0.21409438372281073
1220,-0.013377131499108148,0.21449364758061215
1221,0.0020500805912691575,0.2144743265768217
1222,-0.024630569932692716,0.2158425723038548
1223,-0.006924706678363712,0.21574377608334105
1224,0.007825124365103605,0.21580310598675578
1225,-0.014852908307591018,0.21577774628504862
1226,0.013051152950665522,0.21576679348166483
1227,-0.006640493998664233,0.21522070103607444
1228,0.015599147781629108,0.2151947823605398
1229,-0.002702476627190308,0.21499012077583335
1230,0.0042384202367988935,0.2150324936031185
1231,-0.0027699490654719892,0.2147317501827935
1232,0.020160178597077628,0.21463299688119225
1233,-0.02020486449611984,0.21557505825450762
1234,-0.006490411981993764,0.21440800178533803
1235,-0.012378802808014507,0.21440764348408672
1236,0.006706812809904229,0.21449661704547615
1237,-0.007327135036265424,0.214553272758511
1238,-0.009976617349110954,0.2140005677148715
1239,-0.01304174937483894,0.21438696544729405
1240,0.0023034892191848067,0.2143422379528144
1241,0.00047490161818926146,0.2089528213092094
1242,0.008510885554088195,0.20892301369576916
1243,-0.001533588806699855,0.206653107134387
1244,-0.0014249808463854922,0.20598242932525332
1245,-0.0015566373163844124,0.20166752553082176
1246,-0.01641837492072563,0.20140949109478135
1247,0.004026675893159145,0.20141738739089424
1248,0.002381922536749655,0.2012971844157382
1249,-0.01843406614493251,0.19871823094909896
1250,0.02138962320562938,0.1963592941553746
1251,-0.002637096115154446,0.19587073919471004
1252,0.010052902102753471,0.19578268267124774
1253,0.01405624087379066,0.19571228179180847
1254,0.032483130402475587,0.19833143072686943
1255,-0.014555637525714933,0.19811060138680203
1256,-0.0030476593956619076,0.19813247993025582
1257,-0.008342708546587687,0.19730634777178244
1258,-0.021613089827434928,0.19849428670115093
1259,0.0010416223802511917,0.1983011197466163
1260,0.005339881525460907,0.19826279502837654
1261,-0.018627315571948477,0.19914573124144616
1262,-0.012473891632895773,0.19804333792119602
1263,0.012285524227722697,0.19815284214766404
1264,0.014070432182274073,0.19863153222567553
1265,-0.00469301934025646,0.19813458255723118
1266,-0.012510323505862949,0.19738789974058793
1267,0.0010957570378165404,0.19730033559310403
1268,0.016442064087574676,0.19760601333862426
1269,-0.008486967239178326,0.1973738367110505
1270,-0.002907638032828791,0.1973936329523367
1271,0.009461015409328323,0.19699802832537533
1272,0.0035481771732244942,0.19702185068895656
1273,0.005990126639703061,0.19636516839883772
1274,-0.0044337421121682175,0.19608975961582556
1275,-0.014527969324969128,0.1961221616257869
1276,0.013935308855794111,0.19517251476434708
1277,-1.843141238786334e-05,0.19503123350635093
1278,-0.014311496167613439,0.19552683343149904
1279,0.0035268867702027873,0.19556213766195177
1280,0.009672360473217304,0.19552257208301252
1281,0.0020935912739668034,0.1948509244324421
1282,-0.006703743671688397,0.19496486483233788
1283,-0.006298900126212407,0.1943262027845095
1284,-0.012262453291084134,0.19465005546790096
1285,-0.00026580415805902737,0.19436115928449466
1286,0.018808506386375348,0.19527532223026706
1287,-0.003883169306366713,0.19528939354483713
1288,-0.00427385132468449,0.19487484583767112
1289,-0.009683623771553875,0.19510682929047654
1290,0.0018003737607485497,0.19464634939528705
1291,0.0020994436822294486,0.19464592296447528
1292,0.01401531411412141,0.19422837822683675
1293,-7.448715449458132e-05,0.19420698918926682
1294,0.0027910110303210143,0.1942093798477124
1295,0.004245935232306516,0.19364016781477847
1296,-0.004896428253706919,0.19369755043241232
1297,-0.004864644673975425,0.1921547812039431
1298,-0.0066359071908592415,0.19221153337222788
1299,-0.01931295353102515,0.19313220914721313
1300,-0.0019385435874576887,0.19311486481675508
1301,0.002551959849570525,0.19268623490800274
1302,0.002984956722239749,0.19271636677047876
1303,-0.0010323228324011827,0.19266394470700482
1304,0.004122682080225553,0.19267932444748867
1305,-0.015722361985886453,0.192354687347631
1306,0.007421602942287974,0.19229832011124662
1307,0.017986632765421118,0.1929918143720454
1308,0.03050350386421628,0.1949106736158229
1309,0.026273327199862213,0.19645210924143044
1310,-0.0015695880252908439,0.19645721107062947
1311,0.034439896054186396,0.1994478232301461
1312,0.148871893933076,0.2483671590945863
1313,-0.014836116137371222,0.24621708827719127
1314,-0.0010865784361452802,0.24602088444053558
1315,-0.0003020416897573574,0.24587646721764725
1316,-0.02728310644853577,0.24742782155435172
1317,-0.032688470996872915,0.24957697730314038
1318,0.0059161554313279146,0.24952699764474556
1319,0.0011790227997805468,0.24951691105392068
1320,0.006238450973525855,0.2494335409375309
1321,0.0010439282091260678,0.249419106217979
1322,-0.011095395869369973,0.24814155332094884
1323,0.008911497317417392,0.24808038410544567
1324,-0.003110013083472578,0.24781310755232278
1325,0.022828463864874884,0.24839151732304016
1326,-0.0017101755970561126,0.24839513550472045
1327,-0.011549612899470688,0.24861963565794476
1328,-0.002474344720936709,0.24847006173178454
1329,0.04179803462959693,0.25187921383304995
1330,-0.0018480562919906715,0.25170241608254146
1331,-0.004726395340180373,0.2509113720404466
1332,0.0010200949390256624,0.2509106558343412
1333,0.005690498634665845,0.2509498609105662
1334,-0.007198193570942246,0.25064899518396727
1335,0.007243631127512029,0.2506261319939145
1336,-0.02151904369193181,0.251550469935806
1337,-0.05456727892818513,0.25748013241198026
1338,-0.03805498022836666,0.26030309793743134
1339,-0.012887744176864812,0.2605928695663227
1340,0.07695340087382245,0.27167571542027336
1341,0.014199855002968812,0.27174640851067133
1342,-0.011403967558174992,0.27198130540445814
1343,-0.01942991368226591,0.2726767328862718
1344,-0.0336534214965014,0.2746095781405234
1345,0.027309079859359445,0.2759482801901401
1346,-0.013256122512690873,0.27619524589982114
1347,-0.009196780418883492,0.2762676908380213
1348,0.022973563643092366,0.2771469888943553
1349,-0.003161211204503587,0.276755347535786
1350,0.013986477355031082,0.277077460183812
1351,0.007088431781340427,0.2771417656982715
1352,-0.00405126210379941,0.2769870588054266
1353,0.018913809346029167,0.2775684278856815
1354,0.0013216142072588555,0.27733136257630214
1355,0.010822143621226502,0.27741582920739394
1356,-0.02146059446305974,0.278176534443765
1357,0.00978904145687685,0.2781128419592567
1358,-0.020268869608452117,0.27846813512001756
1359,-0.0005301265188942474,0.27825330755947747
1360,0.005512132714370349,0.27806567574076396
1361,-0.022347597744288458,0.27807479833981086
1362,-0.028306674595537793,0.27951727135146875
1363,0.0001343956449686828,0.2795136639232663
1364,0.02235446964893136,0.28039118812291886
1365,0.004706037317935904,0.27996051550534923
1366,0.025231504260396602,0.28105455268044505
1367,0.0229594257681524,0.2818271424080106
1368,0.006169885504623509,0.2818678502565683
1369,-0.0047833870226101525,0.28085991981776826
1370,-0.004994098813655275,0.2805149648391118
1371,0.006938157264232561,0.2797983692349885
1372,0.0047431624341538305,0.2781788503624712
1373,0.008668468678977111,0.2774422787093233
1374,-0.0017492141297618515,0.27733691037758823
1375,0.016117368158590228,0.2773169548768451
1376,0.0006949288001240724,0.2770823994503714
1377,0.005872130153947878,0.2758251224365288
1378,-0.02403668942631088,0.27638891355263784
1379,-0.011865098963560965,0.276499368655387
1380,0.014184405404443602,0.2766107986732707
1381,0.07421101362273246,0.2854901107723998
1382,0.01523945406151827,0.28570636740989475
1383,-0.006036927496768603,0.28579486440546
1384,0.006275377969041983,0.28550514191777343
1385,0.005552926091245218,0.2855405309705762
1386,-0.008559072627969384,0.28570175944222803
1387,0.014386508704536257,0.28563130439994533
1388,0.001455012874647269,0.2855200765588534
1389,0.008205431480150403,0.2855928441586701
1390,0.004303283463853454,0.28515889344087003
1391,0.0034266147519076053,0.28504567798747077
1392,-0.012162073399706957,0.2853427325892903
1393,0.004720581770749824,0.28516175264995675
1394,0.00967407983345507,0.28526212013380314
1395,-0.005686581108961477,0.2852681859746445
1396,-0.0196521797938898,0.28598895977046374
1397,0.016543050399124255,0.2863904220807593
1398,-0.005033545174256068,0.2860211603899242
1399,0.0200648403737269,0.28661338253257784
1400,-0.002150996871095502,0.28662423726577213
1401,0.024335491150951953,0.287499393352888
1402,-0.0008197861306610867,0.28748513335708104
1403,-0.010237616111161767,0.28771236024958374
1404,-0.00017375352769267362,0.2877088584559815
1405,0.0028163017421736557,0.2877008861591979
1406,-0.01026231702663057,0.28793007709558294
1407,0.03238141314023411,0.28914330993007964
1408,-0.006093796958605461,0.2892376992934778
1409,-0.012991003483582819,0.28953553085183026
1410,0.018784927566324397,0.28989225329620766
1411,-0.0046534180734825745,0.2889462945739385
1412,-0.0011536360305740708,0.2889528601547293
1413,-0.014214443141330491,0.2891813856017312
1414,-0.0028645758827416366,0.28881188486608367
1415,-0.014230991250287563,0.28922001875645126
1416,0.011973485495892397,0.2887266551556595
1417,-0.005861180658694408,0.28861410328187687
1418,0.019567857571913108,0.2866479497335367
1419,-0.011489239475649412,0.2864221127177508
1420,-0.013595592168495341,0.28662228516663374
1421,0.011378154730926075,0.2866601112919319
1422,0.00297773572441036,0.286274511848461
1423,0.00041324526907752574,0.2861201867963488
1424,-0.002548825331086822,0.28610655094234433
1425,0.018678009795902627,0.2865031371486731
1426,0.01830975012937675,0.2868750830332364
